id,id_local_vet,name_pet,breed,price,date,is_online,is_cat,is_dog,service_name,sale_by_publisher,name_client,is_suscribed
5081,90,Kristine,Siberian,20,2021-06-25,0,1,0,servicio general,0,Henry Scott,0
5082,85,Steven,Siberian,1000,2021-06-20,0,1,0,Operación de pata,0,Pam Ramirez,0
5083,35,John,basenji,50,2021-05-20,0,0,1,Vacunación,1,Bryan Sexton,0
5084,84,Julie,Chartreux,40,2021-06-15,0,1,0,Baño médico,1,Antonio Wilson,0
5085,51,Tyler,Siamese,20,2021-06-20,0,1,0,servicio general,0,Amy Sexton,0
5086,99,Teresa,Munchkin,20,2021-06-22,False,1,0,servicio general,0,Jessica Reynolds,1
5087,85,Tyler,basenji,50,2021-05-30,0,0,1,Vacunación,1,Michael Harrison,0
5088,90,Penny,shih-tzu,30,2021-06-10,0,0,1,Desparasitación,0,Bonnie Campbell,0
5089,72,Tracey,samoyed,50,2021-06-14,True,0,1,Vacunación,1,Oscar Arellano,1
5090,90,Angela,toy_terrier,80,2021-06-05,0,0,1,castración,0,Brenda Parker,0
5091,14,Cameron,border_terrier,30,2021-05-27,False,0,1,Desparasitación,0,Amber Lee,1
5092,77,Tracy,Siberian,80,2021-05-30,False,1,0,castración,0,Jordan Johnston,1
5093,27,Dalton,tibetan_mastiff,40,2021-06-06,True,0,1,Baño médico,1,Suzanne Garcia,1
5094,29,Dalton,basenji,20,2021-05-19,False,0,1,Cortar uñas,1,Michael Norton,1
5095,91,Amanda,Dilute Calico,50,2021-06-21,0,1,0,Vacunación,1,Mike Wood,0
5096,85,Lisa,doberman,40,2021-06-27,0,0,1,Baño médico,0,Joseph Bender,0
5097,74,Penny,malinois,80,2021-06-05,0,0,1,castración,0,Amanda Drake,0
5098,88,Teresa,Torbie,1000,2021-06-15,0,1,0,Operación de pata,0,Tiffany Marsh,0
5099,36,Alexa,Exotic Shorthair,30,2021-06-19,True,1,0,Peluquería,1,Tammy Myers,1
5100,80,Jennifer,Exotic Shorthair,30,2021-05-11,0,1,0,Desparasitación,1,Brad Davis,0
5101,31,Reginald,basenji,80,2021-05-01,False,0,1,castración,1,Adam Walker,1
5102,48,Hannah,Pixiebob,20,2021-05-25,0,1,0,Cortar uñas,0,Denise Clark,0
5103,73,Maria,vizsla,30,2021-06-18,True,0,1,Peluquería,1,Gabriel Harris,1
5104,97,Tracy,Torbie,20,2021-06-14,True,1,0,servicio general,1,Ryan Miller,1
5105,52,Penny,Sphynx - Hairless Cat,30,2021-05-02,0,1,0,Desparasitación,0,Destiny Doyle,0
5106,93,Derrick,Canadian Hairless,1000,2021-05-16,True,1,0,Operación de pata,1,Amanda Bennett,1
5107,98,Anna,Selkirk Rex,40,2021-06-23,0,1,0,Baño médico,0,Emily Brown,0
5108,12,Susan,Ocicat,1000,2021-05-20,True,1,0,Operación de pata,1,Teresa Gonzalez,1
5109,73,Angela,Norwegian Forest Cat,80,2021-06-01,True,1,0,castración,1,Kristine Hernandez,1
5110,10,Hector,bedlington_terrier,20,2021-06-03,0,0,1,servicio general,0,Zachary Allen,0
5111,41,Luis,malamute,30,2021-06-10,0,0,1,Peluquería,0,Dr. Megan Shepard,0
5112,98,Kimberly,Domestic Short Hair,30,2021-05-08,0,1,0,Peluquería,1,Tracy Lee,0
5113,93,Donna,dhole,40,2021-06-04,True,0,1,Baño médico,1,Madison Mckinney,1
5114,27,Jeremy,papillon,50,2021-06-07,True,0,1,Vacunación,0,Monica Rivera,1
5115,62,Kristina,Ragdoll,20,2021-05-21,True,1,0,servicio general,1,Anthony Jimenez,1
5116,69,Regina,bedlington_terrier,20,2021-05-27,False,0,1,servicio general,1,Brandon Franco,1
5117,13,Robin,British Shorthair,40,2021-05-26,False,1,0,Baño médico,1,Ryan Anderson MD,1
5118,34,Donna,pomeranian,50,2021-05-20,True,0,1,Vacunación,1,Michael Larson,1
5119,33,Anthony,Russian Blue,1000,2021-06-17,0,1,0,Operación de pata,0,Henry Cox,0
5120,44,David,Ragdoll,1000,2021-05-28,True,1,0,Operación de pata,1,Mary Caldwell MD,1
5121,13,Anna,Tortoiseshell,20,2021-06-14,False,1,0,Cortar uñas,0,Jennifer Baker,1
5122,95,Katie,norwegian_elkhound,30,2021-06-07,0,0,1,Peluquería,1,Dr. Kristen Garcia,0
5123,33,Teresa,Bombay,1000,2021-05-19,0,1,0,Operación de pata,0,Nicole Jackson,0
5124,41,James,Scottish Fold,30,2021-05-09,0,1,0,Peluquería,0,Lynn West MD,0
5125,48,Christopher,York Chocolate,40,2021-06-09,0,1,0,Baño médico,0,Megan Little,0
5126,34,Jason,beagle,1000,2021-05-13,True,0,1,Operación de pata,0,David Williams,1
5127,29,Luis,dhole,80,2021-05-26,False,0,1,castración,1,Billy Garcia,1
5128,95,Anna,toy_terrier,30,2021-05-11,0,0,1,Desparasitación,1,Miranda Bennett,0
5129,66,Gary,toy_poodle,30,2021-05-11,0,0,1,Peluquería,1,Nathan Clay,0
5130,87,Jennifer,Birman,30,2021-06-13,True,1,0,Desparasitación,0,Steven Nguyen,1
5131,51,Paula,toy_poodle,30,2021-05-12,0,0,1,Desparasitación,1,Samantha Andrews,0
5132,47,Teresa,Balinese,1000,2021-06-16,0,1,0,Operación de pata,1,David Collins,0
5133,87,Scott,Exotic Shorthair,30,2021-05-22,True,1,0,Peluquería,0,Dr. Megan Johnson DDS,1
5134,47,Robin,malinois,80,2021-05-16,0,0,1,castración,0,Brandi Marshall,0
5135,97,Keith,Domestic Short Hair,1000,2021-06-06,False,1,0,Operación de pata,1,Timothy Crawford,1
5136,82,Tracy,malinois,50,2021-05-21,False,0,1,Vacunación,1,Elizabeth Kim,1
5137,47,James,Pixiebob,30,2021-05-30,0,1,0,Peluquería,0,Patricia Bryan,0
5138,53,Tyler,maltese_dog,30,2021-06-23,True,0,1,Desparasitación,1,Brett Medina,1
5139,53,Valerie,blenheim_spaniel,40,2021-05-21,True,0,1,Baño médico,1,Robert Parks,1
5140,48,Gerald,Snowshoe,30,2021-05-29,0,1,0,Desparasitación,0,Barbara Logan,0
5141,72,Allison,Chinchilla,40,2021-06-19,True,1,0,Baño médico,1,Emily Watson,1
5142,59,Elaine,Russian Blue,30,2021-06-22,False,1,0,Desparasitación,1,Austin Watkins,1
5143,39,Erika,toy_terrier,20,2021-05-23,0,0,1,servicio general,0,Alexandra Morrison,0
5144,95,Tracey,dhole,80,2021-05-10,0,0,1,castración,1,Kayla Lewis,0
5145,97,Alexa,golden_retriever,80,2021-05-25,True,0,1,castración,0,Tina Tucker,1
5146,12,Thomas,Dilute Calico,30,2021-05-04,True,1,0,Peluquería,1,Bryan Peterson,1
5147,39,April,malinois,20,2021-05-27,0,0,1,servicio general,1,Jessica Smith,0
5148,80,Carla,Bombay,20,2021-06-10,0,1,0,Cortar uñas,0,Rick Ortiz,0
5149,10,Christopher,border_terrier,30,2021-05-10,0,0,1,Desparasitación,0,David Rich,0
5150,60,Allison,yorkshire_terrier,80,2021-05-28,True,0,1,castración,0,Tina Martinez,1
5151,47,Melissa,cocker_spaniel,20,2021-05-17,0,0,1,Cortar uñas,1,Daniel Hardy,0
5152,42,Sherry,toy_terrier,1000,2021-05-25,True,0,1,Operación de pata,1,Christian Watson,1
5153,65,Cynthia,tibetan_mastiff,30,2021-05-27,True,0,1,Peluquería,1,Eric Richardson,1
5154,31,Melissa,Tabby,30,2021-06-08,True,1,0,Peluquería,1,John Hodge,1
5155,13,Angela,Burmese,1000,2021-05-13,False,1,0,Operación de pata,1,Alexander Fields,1
5156,8,Barbara,basset,1000,2021-06-29,0,0,1,Operación de pata,0,Jenna Gutierrez,0
5157,82,James,Javanese,40,2021-05-28,False,1,0,Baño médico,1,Gina Sullivan,1
5158,87,Cassandra,Somali,80,2021-05-27,True,1,0,castración,1,Hayden Miller,1
5159,41,Cameron,Ragdoll,40,2021-06-21,0,1,0,Baño médico,0,Donald Turner,0
5160,93,Nicholas,bedlington_terrier,20,2021-06-19,True,0,1,servicio general,1,Charles Gonzales,1
5161,62,Tammy,Bombay,20,2021-06-12,True,1,0,servicio general,1,Brian Owens,1
5162,82,Kevin,papillon,20,2021-06-21,False,0,1,Cortar uñas,0,Eileen Erickson,1
5163,22,Russell,japanese_spaniel,50,2021-05-20,True,0,1,Vacunación,0,Amy Coleman,1
5164,72,Kristina,Havana,1000,2021-06-06,True,1,0,Operación de pata,1,Christine Baldwin,1
5165,87,Lisa,Somali,20,2021-05-28,True,1,0,Cortar uñas,0,Samuel Burke,1
5166,72,Susan,saluki,20,2021-06-16,True,0,1,Cortar uñas,0,Curtis Howard,1
5167,36,Jacob,American Curl,50,2021-06-15,True,1,0,Vacunación,1,Shawn Ryan,1
5168,22,Hannah,papillon,1000,2021-05-08,True,0,1,Operación de pata,0,Rebecca Ortega,1
5169,47,Daniel,Cornish Rex,80,2021-06-18,0,1,0,castración,0,Nicole Robinson,0
5170,33,Matthew,airedale,1000,2021-05-30,0,0,1,Operación de pata,0,Holly Anderson,0
5171,1,Dalton,tibetan_mastiff,40,2021-05-20,0,0,1,Baño médico,1,Ashley Moore,0
5172,74,Timothy,norwegian_elkhound,1000,2021-06-09,0,0,1,Operación de pata,1,Jennifer Baker,0
5173,47,Joshua,Burmilla,20,2021-06-12,0,1,0,Cortar uñas,1,Shane King,0
5174,9,Hector,toy_terrier,30,2021-06-05,False,0,1,Peluquería,0,Katherine Nichols,1
5175,5,Michael,Abyssinian,80,2021-05-08,False,1,0,castración,1,Carla Henderson,1
5176,27,Richard,kerry_blue_terrier,40,2021-05-08,True,0,1,Baño médico,0,Ashley Myers,1
5177,37,Benjamin,British Shorthair,1000,2021-05-23,0,1,0,Operación de pata,0,Elizabeth Levy,0
5178,33,Michelle,Silver,30,2021-05-11,0,1,0,Desparasitación,0,Matthew Wilson,0
5179,66,Keith,Domestic Short Hair,50,2021-06-05,0,1,0,Vacunación,0,Daniel Gomez,0
5180,82,Jamie,dhole,20,2021-05-28,False,0,1,Cortar uñas,1,Amber Erickson,1
5181,1,Lauren,Chartreux,50,2021-06-06,0,1,0,Vacunación,1,Patrick Williams,0
5182,95,Benjamin,Oriental Short Hair,20,2021-05-27,0,1,0,Cortar uñas,1,David Mason,0
5183,59,Lisa,Pixiebob,80,2021-05-16,False,1,0,castración,0,Jennifer Collins,1
5184,27,Sylvia,Pixiebob,30,2021-06-01,True,1,0,Peluquería,1,Taylor Snow,1
5185,84,Marie,malamute,40,2021-05-04,0,0,1,Baño médico,1,James Scott,0
5186,48,Miguel,Dilute Tortoiseshell,20,2021-06-12,0,1,0,servicio general,1,Andrew Hicks,0
5187,80,Steven,doberman,80,2021-05-06,0,0,1,castración,1,Randy Levine,0
5188,44,Alfred,malinois,20,2021-05-19,True,0,1,Cortar uñas,1,Kristin Garcia,1
5189,82,Nicole,maltese_dog,20,2021-06-17,False,0,1,Cortar uñas,1,Cindy Callahan,1
5190,39,Anthony,airedale,50,2021-05-14,0,0,1,Vacunación,1,Victoria Rivera,0
5191,91,Dominique,schipperke,1000,2021-05-30,0,0,1,Operación de pata,1,Kimberly Leonard,0
5192,73,Lisa,cocker_spaniel,30,2021-06-24,True,0,1,Desparasitación,1,Douglas Davis,1
5193,31,Gloria,Silver,20,2021-05-30,True,1,0,servicio general,0,Jose Guzman,1
5194,27,Alfred,Maine Coon,40,2021-05-17,True,1,0,Baño médico,1,Amy Walker,1
5195,74,Kristie,miniature_poodle,1000,2021-06-14,0,0,1,Operación de pata,1,Ashlee Dunn,0
5196,84,Paula,Maine Coon,20,2021-05-27,0,1,0,servicio general,0,Charles Higgins,0
5197,10,Gabrielle,Burmese,80,2021-06-11,0,1,0,castración,0,Patrick Stuart,0
5198,31,Virginia,papillon,30,2021-05-12,True,0,1,Desparasitación,0,Joseph Sawyer,1
5199,34,Thomas,Tiger,50,2021-06-26,True,1,0,Vacunación,1,Randy Levine,1
5200,80,Maria,Birman,40,2021-06-11,0,1,0,Baño médico,0,Andrew Rojas,0
5201,82,Dalton,Silver,40,2021-06-23,False,1,0,Baño médico,0,John Torres,1
5202,81,Harry,LaPerm,30,2021-05-01,True,1,0,Desparasitación,0,Joshua Miller,1
5203,84,Paula,toy_terrier,50,2021-06-09,0,0,1,Vacunación,0,Andrea Griffin,0
5204,51,Margaret,Domestic Short Hair,20,2021-05-11,0,1,0,Cortar uñas,1,Tammy Black,0
5205,66,Kathleen,Silver,1000,2021-06-15,0,1,0,Operación de pata,0,Audrey Ramirez,0
5206,39,Christopher,soft-coated_wheaten_terrier,30,2021-06-03,0,0,1,Desparasitación,1,Charles Matthews,0
5207,82,Gina,Pixiebob,30,2021-05-15,False,1,0,Desparasitación,0,Tyler Cline,1
5208,98,Alexa,west_highland_white_terrier,20,2021-05-02,0,0,1,servicio general,0,Renee Williams,0
5209,56,Aaron,Norwegian Forest Cat,20,2021-05-09,0,1,0,Cortar uñas,0,Joseph Johnson,0
5210,9,Sara,British Shorthair,20,2021-05-27,True,1,0,Cortar uñas,1,Angela Sheppard,1
5211,90,Karen,norwegian_elkhound,30,2021-05-24,0,0,1,Peluquería,0,Brian Daniels,0
5212,91,Timothy,Cornish Rex,30,2021-06-02,0,1,0,Peluquería,1,Jerry Wheeler,0
5213,77,Angela,Extra-Toes Cat - Hemingway Polydactyl,1000,2021-06-18,False,1,0,Operación de pata,1,Sarah Miller,1
5214,41,Scott,Balinese,30,2021-06-18,0,1,0,Desparasitación,1,Sara Ellis,0
5215,99,James,kuvasz,40,2021-06-05,True,0,1,Baño médico,0,Joshua Bush,1
5216,60,Leonard,Tortoiseshell,1000,2021-06-17,True,1,0,Operación de pata,0,Christine Williams,1
5217,74,Anthony,japanese_spaniel,30,2021-05-12,0,0,1,Peluquería,0,Craig Weaver,0
5218,93,Teresa,norwegian_elkhound,20,2021-05-11,True,0,1,Cortar uñas,1,Kristin Larson,1
5219,10,Jose,Oriental Short Hair,30,2021-06-23,0,1,0,Desparasitación,1,Jade Myers,0
5220,95,Robert,collie,20,2021-05-10,0,0,1,servicio general,0,Valerie Foley,0
5221,41,Joe,norwegian_elkhound,50,2021-06-24,0,0,1,Vacunación,1,Elaine Mcdonald,0
5222,65,Deborah,Abyssinian,20,2021-06-27,False,1,0,Cortar uñas,0,Joshua Olson,1
5223,56,Harry,miniature_schnauzer,30,2021-06-14,0,0,1,Peluquería,1,Crystal Davis,0
5224,44,Alexa,basset,30,2021-05-30,True,0,1,Peluquería,1,Willie Silva DDS,1
5225,51,Cassandra,Torbie,30,2021-06-27,0,1,0,Peluquería,1,Shari Smith,0
5226,56,Mark,afghan_hound,20,2021-05-23,0,0,1,Cortar uñas,1,Samantha Chen,0
5227,46,William,Manx,80,2021-05-15,0,1,0,castración,1,Megan Rangel,0
5228,84,Karen,boxer,40,2021-06-26,0,0,1,Baño médico,1,David Smith,0
5229,49,Eric,lhasa,40,2021-05-15,True,0,1,Baño médico,1,Karen Anthony,1
5230,9,Teresa,Birman,20,2021-05-24,True,1,0,Cortar uñas,0,Leah Matthews,1
5231,85,John,Japanese Bobtail,50,2021-06-04,0,1,0,Vacunación,0,Kevin Hunter,0
5232,99,Kevin,Norwegian Forest Cat,80,2021-05-06,True,1,0,castración,0,Terry Armstrong,1
5233,22,David,Dilute Calico,20,2021-05-15,True,1,0,Cortar uñas,1,Mr. Gary Williams III,1
5234,1,Bobby,Siamese,50,2021-05-20,0,1,0,Vacunación,0,Michael Ellis,0
5235,14,Ronald,west_highland_white_terrier,40,2021-05-19,False,0,1,Baño médico,0,Kathleen Ortiz,1
5236,56,Austin,Canadian Hairless,20,2021-06-24,0,1,0,servicio general,0,Paul Nash,0
5237,48,David,Sphynx - Hairless Cat,80,2021-05-07,0,1,0,castración,1,Nicholas Marshall,0
5238,51,Jennifer,vizsla,1000,2021-06-09,0,0,1,Operación de pata,0,Shawn Foster,0
5239,13,David,dandie_dinmont,40,2021-05-11,False,0,1,Baño médico,1,Carrie Vasquez,1
5240,52,Kayla,borzoi,80,2021-05-29,0,0,1,castración,0,Glenn Barrett,0
5241,82,Valerie,Burmilla,1000,2021-05-06,False,1,0,Operación de pata,1,Janet Turner,1
5242,1,Eugene,Chinchilla,80,2021-06-11,0,1,0,castración,1,Crystal Davis,0
5243,93,Gloria,lhasa,30,2021-06-20,True,0,1,Desparasitación,1,Christopher Morris,1
5244,82,Hector,Silver,20,2021-06-12,False,1,0,servicio general,0,David Brock,1
5245,37,Jacob,collie,30,2021-06-08,0,0,1,Desparasitación,0,Emily Travis,0
5246,5,Kim,kuvasz,40,2021-06-29,False,0,1,Baño médico,0,Sheri Schneider,1
5247,81,Denise,Silver,20,2021-05-15,True,1,0,Cortar uñas,1,Brianna Good,1
5248,62,Judith,Exotic Shorthair,1000,2021-06-16,True,1,0,Operación de pata,0,Elizabeth Walters,1
5249,65,Ronald,schipperke,1000,2021-05-05,True,0,1,Operación de pata,1,Carol Harris,1
5250,46,Jason,Tabby,20,2021-06-05,0,1,0,Cortar uñas,1,Carlos Pruitt,0
5251,60,Alfred,Tabby,40,2021-06-08,False,1,0,Baño médico,1,Trevor Warren,1
5252,1,Eric,Chartreux,50,2021-05-26,0,1,0,Vacunación,0,Amy Walker,0
5253,8,Jacob,Domestic Short Hair,50,2021-06-01,0,1,0,Vacunación,0,David Carpenter,0
5254,14,Kara,Tiger,30,2021-05-12,False,1,0,Desparasitación,1,Nicole Burton,1
5255,62,Troy,labrador_retriever,40,2021-06-10,True,0,1,Baño médico,1,Nicole Nelson,1
5256,29,Thomas,Pixiebob,1000,2021-06-13,False,1,0,Operación de pata,0,Suzanne Gibson,1
5257,65,Penny,Silver,30,2021-05-03,True,1,0,Desparasitación,1,Morgan Roberts,1
5258,14,Christopher,LaPerm,40,2021-06-30,False,1,0,Baño médico,1,Mark Meyers,1
5259,91,Reginald,Silver,20,2021-06-30,0,1,0,servicio general,1,Darin Hunt,0
5260,91,Lisa,maltese_dog,40,2021-06-20,0,0,1,Baño médico,1,Lisa Griffin,0
5261,90,Brittany,soft-coated_wheaten_terrier,20,2021-06-25,0,0,1,servicio general,1,Thomas Tucker,0
5262,53,Tammy,maltese_dog,20,2021-05-17,True,0,1,Cortar uñas,1,Natalie Walker,1
5263,1,Allison,Calico,20,2021-05-13,0,1,0,servicio general,1,Carl Wilson,0
5264,90,Patricia,toy_terrier,80,2021-06-19,0,0,1,castración,0,Lori Hall,0
5265,48,Marcus,Oriental Short Hair,30,2021-05-03,0,1,0,Peluquería,0,Dakota Braun,0
5266,22,Eric,saluki,30,2021-06-13,False,0,1,Desparasitación,0,Steven Murphy,1
5267,41,Alexander,shih-tzu,30,2021-05-06,0,0,1,Peluquería,1,Sara Cole,0
5268,10,Christopher,basset,20,2021-06-21,0,0,1,servicio general,0,Jamie Hoffman,0
5269,5,Scott,collie,80,2021-06-29,False,0,1,castración,1,Kevin Cantu,1
5270,14,Paula,japanese_spaniel,50,2021-05-26,False,0,1,Vacunación,0,Shane Garrison,1
5271,9,Kristin,Cornish Rex,20,2021-06-06,True,1,0,servicio general,0,Charles Gallagher,1
5272,34,Teresa,American Bobtail,20,2021-06-22,True,1,0,Cortar uñas,0,Michael Fleming,1
5273,33,Barbara,lhasa,80,2021-05-19,0,0,1,castración,1,Charles Bennett,0
5274,87,Dana,welsh_springer_spaniel,30,2021-06-05,True,0,1,Peluquería,1,Tina Hardy,1
5275,35,Eugene,Abyssinian,20,2021-05-18,0,1,0,Cortar uñas,1,Michael Elliott,0
5276,59,Susan,french_bulldog,30,2021-05-23,False,0,1,Desparasitación,0,Karen Johnson,1
5277,52,Jennifer,malamute,30,2021-06-16,0,0,1,Peluquería,1,Alexander Chambers,0
5278,99,Erika,American Bobtail,80,2021-06-17,False,1,0,castración,1,Melinda Washington,1
5279,60,Miguel,Exotic Shorthair,20,2021-06-16,True,1,0,servicio general,1,George Hutchinson,1
5280,66,Robert,malinois,20,2021-06-13,0,0,1,servicio general,1,Emily Evans,0
5281,82,Olivia,blenheim_spaniel,30,2021-05-02,False,0,1,Desparasitación,1,Ashley Lin,1
5282,42,Alisha,collie,40,2021-05-15,True,0,1,Baño médico,0,Angela Schaefer,1
5283,13,Ryan,toy_terrier,30,2021-06-12,False,0,1,Peluquería,0,Patricia Rodriguez,1
5284,52,Rodney,Burmilla,80,2021-06-09,0,1,0,castración,1,Kathleen Long,0
5285,91,Jose,chihuahua,40,2021-06-28,0,0,1,Baño médico,0,Brian Nguyen,0
5286,14,Regina,Somali,50,2021-06-11,False,1,0,Vacunación,0,Yolanda Moran,1
5287,56,Paula,lhasa,20,2021-05-08,0,0,1,Cortar uñas,0,Jorge Levy,0
5288,99,Valerie,Chinchilla,30,2021-06-21,True,1,0,Peluquería,1,Amber Delgado,1
5289,87,Anthony,borzoi,50,2021-05-25,True,0,1,Vacunación,1,Alexander Brown,1
5290,52,April,miniature_poodle,30,2021-06-29,0,0,1,Peluquería,1,Timothy Olson,0
5291,27,Tyler,Dilute Tortoiseshell,1000,2021-05-13,True,1,0,Operación de pata,1,Rachel Berry,1
5292,74,Gregory,vizsla,1000,2021-06-27,0,0,1,Operación de pata,1,Angela Moreno,0
5293,88,Regina,miniature_schnauzer,30,2021-06-09,0,0,1,Desparasitación,1,Thomas Williams,0
5294,14,Ronald,Norwegian Forest Cat,20,2021-06-01,False,1,0,servicio general,0,James Harvey,1
5295,60,Brittany,Abyssinian,30,2021-06-03,False,1,0,Desparasitación,1,Timothy Reeves,1
5296,42,Thomas,soft-coated_wheaten_terrier,20,2021-06-03,False,0,1,servicio general,0,Richard Jones,1
5297,41,Teresa,Siberian,30,2021-06-27,0,1,0,Peluquería,0,Melanie White,0
5298,14,Christopher,Burmese,20,2021-05-11,False,1,0,Cortar uñas,0,Michelle White,1
5299,13,Eugene,Devon Rex,50,2021-05-22,False,1,0,Vacunación,1,Mary Fields,1
5300,53,Tracey,American Curl,30,2021-05-01,True,1,0,Desparasitación,0,Nicole Dixon,1
5301,74,David,Ocicat,30,2021-05-01,0,1,0,Peluquería,0,Timothy Wagner,0
5302,91,Tammy,collie,80,2021-05-31,0,0,1,castración,1,Gerald Williams,0
5303,9,Hector,Siamese,30,2021-06-05,True,1,0,Desparasitación,1,Brian Valdez,1
5304,66,Henry,Exotic Shorthair,80,2021-06-14,0,1,0,castración,0,Lori Lopez,0
5305,8,Leah,kuvasz,30,2021-06-03,0,0,1,Peluquería,1,Jermaine Long,0
5306,9,Thomas,Domestic Medium Hair,30,2021-06-19,True,1,0,Desparasitación,1,Jason Day,1
5307,41,Kim,basset,30,2021-06-25,0,0,1,Peluquería,1,Jamie White,0
5308,8,Angela,Pixiebob,20,2021-06-21,0,1,0,Cortar uñas,1,Gregory Garza,0
5309,82,Maria,vizsla,20,2021-05-06,False,0,1,Cortar uñas,1,Joshua Harrington,1
5310,33,Robert,miniature_schnauzer,1000,2021-06-21,0,0,1,Operación de pata,0,Cody Bautista,0
5311,35,Michael,cocker_spaniel,30,2021-06-30,0,0,1,Peluquería,1,Jeffrey Villanueva,0
5312,81,Anna,afghan_hound,30,2021-06-05,True,0,1,Peluquería,0,Derek Rice,1
5313,1,Jennifer,Pixiebob,50,2021-06-20,0,1,0,Vacunación,0,Alan Villa,0
5314,62,Teresa,border_terrier,40,2021-06-21,True,0,1,Baño médico,1,Robert Rivera,1
5315,95,Adrienne,Calico,80,2021-05-23,0,1,0,castración,0,Samantha Andrews,0
5316,72,Deborah,eskimo_dog,1000,2021-06-30,True,0,1,Operación de pata,0,Brian Howard,1
5317,27,Daniel,yorkshire_terrier,1000,2021-05-09,True,0,1,Operación de pata,0,Terry Armstrong,1
5318,91,Timothy,lhasa,30,2021-06-14,0,0,1,Peluquería,1,Jerome Fernandez,0
5319,48,Brianna,Oriental Long Hair,40,2021-05-18,0,1,0,Baño médico,1,Amanda Reed,0
5320,39,Stefanie,papillon,30,2021-06-30,0,0,1,Desparasitación,0,Tamara Fisher DDS,0
5321,29,Hannah,samoyed,50,2021-05-21,False,0,1,Vacunación,1,Joanna Perez,1
5322,31,Jason,chihuahua,20,2021-06-16,True,0,1,Cortar uñas,0,Jeanette Johnson,1
5323,59,Judith,yorkshire_terrier,30,2021-06-15,False,0,1,Desparasitación,1,Timothy Brown,1
5324,14,Ryan,Bombay,80,2021-06-21,False,1,0,castración,1,Timothy Reeves,1
5325,22,Mark,basenji,1000,2021-05-13,True,0,1,Operación de pata,1,Mary Sullivan,1
5326,85,Cody,Oriental Long Hair,40,2021-06-12,0,1,0,Baño médico,1,Michelle Rubio,0
5327,95,Kayla,Ocicat,1000,2021-05-20,0,1,0,Operación de pata,0,Donna Shannon,0
5328,27,John,golden_retriever,30,2021-05-14,True,0,1,Desparasitación,1,Sarah Beck,1
5329,31,Keith,kuvasz,40,2021-06-10,False,0,1,Baño médico,1,Richard Sanchez,1
5330,36,Kimberly,Tortoiseshell,50,2021-06-13,False,1,0,Vacunación,1,Karen Young,1
5331,97,Alisha,Devon Rex,50,2021-06-10,True,1,0,Vacunación,0,Steve Black,1
5332,34,Barbara,Torbie,30,2021-06-19,False,1,0,Desparasitación,0,Tonya Arnold,1
5333,80,Karen,Russian Blue,20,2021-05-27,0,1,0,servicio general,0,Jacqueline Roberts,0
5334,8,Kimberly,Munchkin,20,2021-06-28,0,1,0,Cortar uñas,0,Adam Hernandez,0
5335,8,Kristine,Birman,30,2021-05-29,0,1,0,Peluquería,0,Dan Wilson,0
5336,88,Adrienne,english_springer,40,2021-05-26,0,0,1,Baño médico,1,Shari Smith,0
5337,82,Lisa,Javanese,30,2021-05-20,False,1,0,Desparasitación,0,Stephanie Garza,1
5338,72,Regina,japanese_spaniel,30,2021-06-29,True,0,1,Peluquería,0,Barbara Fox,1
5339,90,Christopher,Munchkin,1000,2021-05-02,0,1,0,Operación de pata,1,Chase Diaz II,0
5340,95,Jasmin,west_highland_white_terrier,30,2021-05-22,0,0,1,Peluquería,1,Joann Jackson,0
5341,14,Melissa,Burmilla,20,2021-06-11,False,1,0,Cortar uñas,1,Stephanie Rowe,1
5342,87,Luis,samoyed,20,2021-06-05,True,0,1,Cortar uñas,1,Christina Schroeder,1
5343,44,Melissa,dhole,80,2021-06-19,True,0,1,castración,0,Angela Schaefer,1
5344,59,Karen,newfoundland,80,2021-06-18,False,0,1,castración,0,Christopher Lyons,1
5345,41,Marie,Maine Coon,30,2021-05-22,0,1,0,Desparasitación,1,Timothy Huynh,0
5346,22,Aaron,York Chocolate,80,2021-06-04,False,1,0,castración,1,Martha Rogers,1
5347,59,Veronica,Canadian Hairless,20,2021-05-01,False,1,0,servicio general,1,Robert Zavala,1
5348,99,Deborah,Torbie,50,2021-06-07,True,1,0,Vacunación,0,Kristi Booker,1
5349,87,Maria,african_hunting_dog,80,2021-06-24,True,0,1,castración,1,Melanie Cameron,1
5350,35,Kristina,Munchkin,30,2021-05-21,0,1,0,Desparasitación,0,Nicholas Brown,0
5351,39,Donna,bedlington_terrier,20,2021-06-26,0,0,1,Cortar uñas,1,Kelly Cervantes,0
5352,81,Russell,Sphynx - Hairless Cat,80,2021-06-24,True,1,0,castración,0,Amy Sanchez,1
5353,99,Dennis,Manx,40,2021-06-30,False,1,0,Baño médico,1,Michael Carlson,1
5354,60,Virginia,Sphynx - Hairless Cat,40,2021-06-19,True,1,0,Baño médico,0,Amber Riley,1
5355,10,Christopher,Somali,50,2021-06-23,0,1,0,Vacunación,1,Jorge Scott,0
5356,33,Carlos,Maine Coon,80,2021-06-15,0,1,0,castración,1,Ashley Webb,0
5357,72,Susan,basenji,30,2021-05-18,True,0,1,Desparasitación,0,Kayla Burch,1
5358,56,Virginia,Manx,30,2021-05-11,0,1,0,Peluquería,0,Andrew Andrews,0
5359,72,Carlos,african_hunting_dog,30,2021-05-18,True,0,1,Desparasitación,1,Gloria Pacheco,1
